,TIMESTAMP,NADPwind,NADPtempC,NADPPAR,S2Fwind,S2FtempC,S2FPAR
0,2021-07-18,0.1789320987654321,22.317283950617284,391.09394444444445,0.010253086419753086,21.353703703703705,34.68148148148148
1,2021-07-25,0.3404404761904762,20.838392857142857,323.87999702380955,0.03966369047619048,20.357440476190476,30.649392857142857
2,2021-08-01,0.24511904761904763,19.63958333333333,326.26531547619044,0.036592261904761905,19.148809523809526,34.73651488095238
3,2021-08-08,0.2632202380952381,19.886904761904763,305.08174107142855,0.011369047619047619,19.254761904761907,32.69372321428572
4,2021-08-15,0.4571011904761905,20.52797619047619,396.06478273809523,0.06614880952380953,19.483630952380953,46.231455357142856
5,2021-08-22,0.5594077380952381,22.513690476190476,303.97868154761903,0.03112202380952381,21.54642857142857,32.3150744047619
6,2021-08-29,0.26871672354948806,17.27235494880546,211.3160614334471,0.038919642857142854,16.99791666666667,21.355113095238096
7,2021-09-05,0.11172131147540984,13.732786885245902,119.36386885245902,0.02063392857142857,14.857738095238094,21.687229166666665
8,2021-09-12,0.2784123711340206,14.683505154639175,238.26420618556702,0.048949404761904756,14.040178571428571,21.565958333333334
9,2021-09-19,0.4651369047619048,15.56517857142857,215.8542053571429,0.035199404761904765,14.272619047619049,17.350002976190474
10,2021-09-26,0.34448809523809526,12.816071428571428,184.00573511904764,0.060663690476190475,12.047619047619047,20.69538988095238
11,2021-10-03,0.24470238095238095,16.314285714285717,154.32538392857143,0.017422619047619048,15.429464285714285,29.923199404761903
12,2021-10-10,0.37794940476190475,15.029166666666667,132.33853273809524,0.015083333333333332,14.390773809523811,37.2156369047619
13,2021-10-17,0.6131849315068494,9.894520547945206,94.29153767123287,0.13617261904761904,8.703273809523811,30.29891071428571
14,2021-10-24,0.3763229571984436,4.924124513618677,111.34514007782101,0.1226279761904762,4.347321428571429,42.68321726190476
15,2021-10-31,0.5981190476190476,4.526488095238095,86.70204761904762,0.13509821428571428,4.082738095238095,37.480937499999996
16,2021-11-07,0.5241863905325445,3.3337278106508874,93.42557396449705,0.1412189349112426,2.630473372781065,40.94971301775148
17,2021-11-14,0.28470833333333334,0.013095238095238123,43.577214285714284,0.024083333333333335,-0.4574404761904762,18.193169642857143
18,2021-11-21,0.7143154761904762,-3.174107142857143,60.6120119047619,0.2590297619047619,-3.5416666666666665,18.10908630952381
19,2021-11-28,0.45421130952380956,-6.58452380952381,66.08573214285714,0.13628869047619047,-6.925595238095238,26.236285714285714
20,2021-12-05,0.5416547619047619,-2.770238095238095,52.109077380952385,0.15884226190476192,-2.975892857142857,20.01692261904762
21,2021-12-12,0.4927797619047619,-9.567261904761905,41.57608630952381,0.10623511904761905,-10.219047619047618,12.576672619047619
22,2021-12-19,0.5792648809523809,-6.288690476190476,33.471199404761904,0.14698511904761905,-6.79047619047619,13.802943452380951
23,2021-12-26,0.39620535714285715,-12.18422619047619,35.6187380952381,0.08546726190476191,-12.640773809523811,10.230020833333333
24,2022-01-02,0.24168749999999997,-19.964880952380952,18.16750892857143,0.008145833333333333,-20.480059523809523,10.519354166666668
25,2022-01-09,0.6183958333333334,-19.316666666666666,44.63201488095238,0.1600892857142857,-19.836904761904762,12.550127976190476
26,2022-01-16,0.5095595238095237,-13.761309523809524,73.13444047619048,0.08436309523809524,-14.234226190476189,15.63896130952381
27,2022-01-23,0.6404315476190476,-16.77797619047619,54.07647321428571,0.17464285714285716,-17.15535714285714,10.56392261904762
28,2022-01-30,0.5206458333333334,-17.24136904761905,108.33237797619047,0.14105059523809524,-17.66547619047619,24.091217261904763
29,2022-02-06,0.5825208333333334,-17.094345238095237,104.99705654761904,0.12388690476190475,-17.558035714285715,32.02800892857143
30,2022-02-13,0.7661428571428571,-14.263988095238094,112.26851488095238,0.2741517857142857,-14.735119047619047,17.39728273809524
31,2022-02-20,0.6943541666666666,-16.209821428571427,130.24575297619046,0.20794047619047618,-16.698214285714286,11.698895833333333
32,2022-02-27,0.5683690476190476,-17.33779761904762,183.02663095238094,0.16719642857142855,-18.025892857142857,34.49469940476191
33,2022-03-06,0.4386011904761905,-7.436904761904763,172.8543601190476,0.15713095238095237,-7.774404761904761,66.11009821428571
34,2022-03-13,0.7873413173652694,-11.806287425149701,288.36940419161675,0.2774640718562874,-12.281437125748504,103.63053592814371
35,2022-03-20,0.48698214285714286,2.0541666666666667,301.2479583333333,0.1031815476190476,1.2419642857142859,110.11392857142857
36,2022-03-27,0.7395446428571428,-2.5517857142857143,255.5833154761905,0.4258154761904762,-2.9264880952380956,96.04006547619048
37,2022-04-03,0.6938809523809524,-1.0922619047619047,254.5333988095238,0.24046130952380954,-1.4610119047619048,103.68891369047618
38,2022-04-10,0.6885505952380953,1.1345238095238095,244.11818154761906,0.28747321428571426,0.7791666666666667,107.26275595238096
39,2022-04-17,0.7361488095238096,-1.7366071428571428,245.10027083333335,0.2987142857142857,-2.0357142857142856,113.90086011904762
40,2022-04-24,0.7826309523809524,2.050297619047619,189.48676190476192,0.20438988095238095,1.649404761904762,96.43853273809525
41,2022-05-01,0.6762708333333334,1.8389880952380953,257.39797023809524,0.2988720238095238,1.3080357142857142,136.17554464285715
42,2022-05-08,0.7570892857142857,9.433630952380952,428.8567559523809,0.20086607142857144,8.726488095238095,227.46548511904763
43,2022-05-15,0.9376249999999999,14.538095238095238,347.2870803571429,0.30603273809523807,14.148809523809524,180.3603363095238
44,2022-05-22,0.6050348101265823,9.18481012658228,366.373414556962,0.29501190476190475,9.140773809523811,187.92162797619048
45,2022-05-29,0.5195863095238095,13.311904761904762,328.9934017857143,0.10130357142857142,12.939583333333333,152.53258035714285
46,2022-06-05,0.6872079510703364,13.422018348623853,439.45327217125384,0.21751785714285715,12.992857142857144,131.68835714285714
47,2022-06-12,0.34571726190476193,15.833333333333334,454.02819940476195,0.09138988095238096,15.237797619047617,91.82492857142857
48,2022-06-19,0.5855803571428572,18.62708333333333,328.2620148809524,0.08694642857142856,17.749404761904763,53.35183928571429
49,2022-06-26,0.6014937238493724,20.85857740585774,438.69275732217574,0.1376577380952381,19.92797619047619,72.30646130952381
50,2022-07-03,0.38463988095238094,16.61041666666667,401.59729166666665,0.08539583333333334,15.926785714285714,66.72082142857143
51,2022-07-10,0.30638507462686565,19.61731343283582,355.1262985074627,0.03392261904761905,18.95357142857143,50.620999999999995
52,2022-07-17,0.26676488095238093,19.492261904761904,393.6105148809524,0.034925595238095235,18.992261904761904,54.481101190476195
53,2022-07-24,0.47663392857142856,20.644345238095237,396.57888392857143,0.11277083333333333,20.191071428571426,60.2587380952381
54,2022-07-31,0.3732321428571429,17.498214285714283,350.5616964285714,0.050809523809523804,16.848214285714285,55.45623809523809
55,2022-08-07,0.41204761904761905,18.685119047619047,321.6888630952381,0.07211011904761905,17.94017857142857,50.426229166666666
56,2022-08-14,0.23990773809523808,17.766964285714284,363.02374107142856,0.029824404761904764,17.117559523809526,56.71069940476191
57,2022-08-21,0.2691845238095238,18.53035714285714,300.70524107142853,0.012449404761904762,17.91279761904762,39.59358928571429
58,2022-08-28,0.3212738095238095,18.929166666666667,256.77681547619045,0.010976190476190476,18.06577380952381,32.268074404761904
59,2022-09-04,0.3824791666666667,17.30684523809524,345.32415773809527,0.0630952380952381,16.54375,34.135717261904766
60,2022-09-11,0.28147916666666667,15.797619047619047,276.37022619047616,0.017604166666666667,14.835119047619049,26.45492261904762
61,2022-09-18,0.25767261904761907,15.185714285714285,186.8042261904762,0.01306845238095238,14.49702380952381,19.47599107142857
62,2022-09-25,0.37707738095238097,12.084821428571429,180.20954464285714,0.07672023809523809,11.656845238095238,15.879520833333334
63,2022-10-02,0.357639880952381,9.269642857142857,223.5213511904762,0.052297619047619044,8.295535714285714,17.188693452380953
64,2022-10-09,0.38883035714285713,9.433928571428572,164.9840119047619,0.12530059523809522,8.724107142857143,38.40207738095238
65,2022-10-16,0.610375,4.966964285714286,134.11536904761905,0.21604464285714284,4.3568452380952385,51.12476488095238
66,2022-10-23,0.5505850746268657,4.758805970149254,143.60997313432836,0.17095535714285715,4.035416666666667,65.52210714285714
67,2022-10-30,0.7832886904761904,6.869642857142857,123.793625,0.13055357142857144,6.146726190476191,50.07936011904762
68,2022-11-06,0.7124230769230769,5.613313609467456,112.19698816568048,0.13306508875739645,4.573668639053254,44.7521449704142
69,2022-11-13,0.49252976190476194,-1.4116071428571428,36.45975,0.10978571428571428,-1.5955357142857143,19.96220238095238
70,2022-11-20,0.18417559523809524,-7.525595238095238,29.91584226190476,0.0963095238095238,-7.683928571428572,6.945940476190476
71,2022-11-27,0.3772886904761905,-1.950595238095238,82.5370386904762,0.049407738095238095,-2.6029761904761903,23.792235119047618
72,2022-12-04,0.6846084337349397,-9.111746987951808,59.7556234939759,0.14579464285714286,-9.404464285714287,28.361351190476192
73,2022-12-11,0.29622916666666665,-9.824107142857143,46.20665476190476,0.023954819277108436,-10.352409638554217,11.597692771084336
74,2022-12-18,0.49159821428571426,-4.348511904761905,21.251657738095236,0.024595238095238094,-4.473214285714286,4.3753898809523815
75,2022-12-25,0.40467857142857144,-21.83511904761905,20.20783630952381,0.0,-22.06517857142857,5.019672619047618
76,2023-01-01,0.42459226190476196,-8.690178571428572,13.915175595238095,0.006214285714285715,-8.98125,3.720125
77,2023-01-08,0.3665654761904762,-10.0875,38.44070238095238,0.02112202380952381,-10.83452380952381,6.462976190476191
78,2023-01-15,0.6414255952380953,-6.033035714285714,55.093467261904756,0.051875,-6.4523809523809526,8.26153869047619
79,2023-01-22,0.43713988095238093,-5.249702380952381,31.68889285714286,0.04913392857142857,-5.433928571428571,10.888428571428571
80,2023-01-29,0.49535416666666665,-13.666964285714286,54.98858035714286,0.10505357142857144,-14.029761904761905,12.581214285714285
81,2023-02-05,0.4329940476190476,-19.62410714285714,102.12940476190477,0.08238392857142858,-20.388392857142858,19.103654761904764
82,2023-02-12,0.682577380952381,-3.0958333333333337,113.85470535714285,0.12736011904761904,-3.85625,46.70282738095238
83,2023-02-19,0.7216666666666667,-6.342559523809523,111.61002083333332,0.08893154761904762,-6.894642857142857,55.84008630952381
84,2023-02-26,0.5544315476190476,-15.279761904761905,110.27950595238094,0.11932738095238096,-15.754464285714286,37.73848511904762
85,2023-03-05,0.5819910714285714,-5.2699404761904765,155.55902976190478,0.07139285714285715,-5.95625,63.29306845238096
86,2023-03-12,0.6199730538922156,-3.4335329341317364,155.5928023952096,0.10440419161676648,-3.690119760479042,78.4652245508982
87,2023-03-19,0.8699553571428572,-7.2178571428571425,228.57988095238093,0.28571726190476193,-7.650595238095238,91.07630952380953
88,2023-03-26,0.5203035714285714,-3.8711309523809527,263.53340178571426,0.11122619047619048,-4.469345238095238,113.47286011904762
89,2023-04-02,0.6366382352941177,-4.858529411764706,317.5455,0.14865588235294117,-5.309705882352941,146.27766176470587
90,2023-04-09,0.8068452380952381,-1.0360119047619047,256.38974107142855,0.14579464285714286,-1.5047619047619047,109.38843452380954
91,2023-04-16,0.8112113095238096,7.945535714285714,302.8917113095238,0.2521607142857143,7.058630952380952,165.19804761904763
92,2023-04-23,0.7269523809523809,-0.08660714285714285,253.74468154761905,0.24124702380952381,-0.4705357142857143,136.7908511904762
93,2023-04-30,0.41382272727272723,3.3304545454545456,312.4346227272727,0.2060267857142857,3.379166666666667,168.43694940476192
94,2023-05-07,,,,0.26044940476190476,8.980952380952381,196.0946488095238
95,2023-05-14,,,,0.0919702380952381,15.738690476190476,230.2791696428571
96,2023-05-21,0.6176717557251908,13.16297709923664,430.0726946564886,0.13993353474320241,13.225377643504533,179.51864048338368
97,2023-05-28,0.5951666666666666,16.176190476190477,440.23767857142855,0.025220238095238094,15.379166666666666,95.88153571428572
98,2023-06-04,0.3582261904761905,21.18839285714286,468.5688898809524,0.0073898809523809525,20.179761904761904,52.83383928571429
99,2023-06-11,0.3305863095238095,17.080059523809524,412.2209732142857,0.02286011904761905,16.304166666666667,45.17496130952381
100,2023-06-18,0.2645297619047619,16.879166666666666,426.8625178571429,0.03328869047619048,15.99702380952381,49.65643452380953
101,2023-06-25,0.3383154761904762,20.298511904761906,335.6990535714286,0.015273809523809523,19.56160714285714,35.82900892857143
102,2023-07-02,0.24364285714285716,19.426785714285714,387.00191666666666,0.02624702380952381,18.795535714285716,41.65275892857143
103,2023-07-09,0.3126220238095238,17.033630952380953,362.08338095238094,0.02831845238095238,16.336011904761904,35.47548511904762
104,2023-07-16,0.3317456140350877,16.31374269005848,359.6035964912281,0.048584795321637425,15.674853801169592,38.60678654970761
105,2023-07-23,0.27708035714285717,17.29583333333333,333.4273035714285,0.028785714285714286,16.72470238095238,36.2086875
106,2023-07-30,0.22454761904761902,20.31577380952381,401.5017470238095,0.027122023809523808,19.429761904761904,48.328696428571426
107,2023-08-06,0.19676488095238095,20.116964285714285,346.23893749999996,0.013443452380952382,19.200595238095236,43.87941666666667
108,2023-08-13,0.2517820895522388,17.026567164179102,328.9421194029851,0.02693154761904762,16.486607142857142,41.09670238095238
109,2023-08-20,0.4815922619047619,18.333630952380954,325.39002380952377,0.07058035714285714,17.50297619047619,32.180276785714284
110,2023-08-27,0.18918181818181817,17.576818181818183,144.6490318181818,0.005448598130841121,17.4107476635514,15.957747663551402
